sentiment,tweet_id,tweet_date,flag,user,text
4,2060803777,Sat Jun 06 19:36:32 PDT 2009,NO_QUERY,MsKweenie,"@RayRay2024 Yeah but it was through a website so I couldnt lol.. I WILL DM HIM.. hahahahaha... see ya tomorrow, OR LATE TONITE!!! "
4,2065870789,Sun Jun 07 09:27:15 PDT 2009,NO_QUERY,tweeteradder3,@evliving Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,2248449618,Fri Jun 19 20:38:34 PDT 2009,NO_QUERY,Olivia_xoxo,@jeffthebean i cry every now and then thinking about bea arthur and estelle getty. 
4,1964419489,Fri May 29 14:12:22 PDT 2009,NO_QUERY,bloggerjoe,@TamaraMaellaro I heard a rumor from a good source that Verizon will be making some type of announcement in June...Fingers Crossed! 
0,2012858450,Tue Jun 02 21:25:35 PDT 2009,NO_QUERY,Nicksale,Hey @jonasbrothers CAN YOU GUYS SHOW THE BOTTOM OF YOUR FEET? IF YOU DON'T I'LL BE SO DISSAPOINTED  ATT. YOUR BIGGEST FAN #jonasliveonfb
0,2289589548,Mon Jun 22 20:41:28 PDT 2009,NO_QUERY,_edda,"today was siiiiick as fuck! saw miss may i, was too shy to talk to my bby  lol anyway got to meet impending doom "
4,1984158917,Sun May 31 14:33:22 PDT 2009,NO_QUERY,UBERWOMAN,"@kielstewart thank you  but then you'd see me all snotty and red eye'd, not a pleasent sight for those who have never seen that before lol"
4,2016996713,Wed Jun 03 07:41:41 PDT 2009,NO_QUERY,DHAT_DAMN_BRiTT,--GOOD MORNiN 
4,2175118835,Mon Jun 15 00:07:59 PDT 2009,NO_QUERY,glass_pearl,Goodmorning Twitterland!!! Hope everything's good there!!! 
0,1834035702,Mon May 18 01:22:45 PDT 2009,NO_QUERY,rlyneMARIE,my niece's head bumped on my nose! ouch! it was bleeding 
4,1969040754,Fri May 29 22:52:19 PDT 2009,NO_QUERY,rocKpaperXOrs,Baking a cake while my baby sleeps.  Tomorrow is going to be awesomesauce!
0,2064521860,Sun Jun 07 06:29:55 PDT 2009,NO_QUERY,SDaveyC,Went and saw &quot;UP&quot; in 3D friday night with my baby and a friend. It was a sad movie more than a funny one. 
0,2199196499,Tue Jun 16 17:09:20 PDT 2009,NO_QUERY,Kamden1221,"@Cortneyr3 I know, right?!!!! He replys to other people...I've seen it  that is mean. haha..he will though..I can feel it. haha"
0,2298488307,Tue Jun 23 11:44:28 PDT 2009,NO_QUERY,scintilliaSD,videos not loading at work 
0,1984664436,Sun May 31 15:33:27 PDT 2009,NO_QUERY,parmajean,@RachelFresh if only you weren't so far away 
0,1974559531,Sat May 30 13:22:51 PDT 2009,NO_QUERY,Janienicoleex3,@theBrandiCyrus ive never been to six flags brandi 
4,2046387192,Fri Jun 05 12:06:21 PDT 2009,NO_QUERY,sarabethbrooks,@fiercefeminist there's no h on my name!    thanks for the #followfriday.
0,2044070771,Fri Jun 05 08:49:38 PDT 2009,NO_QUERY,mcflyil,"@SuperRecords t's Keren, so you mean you don't work at super records? "
0,1962522731,Fri May 29 11:10:32 PDT 2009,NO_QUERY,xkodakx,On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16 
0,2323467892,Thu Jun 25 00:42:49 PDT 2009,NO_QUERY,AbbyT2009,gAH! College at 10:45 and aimee is't here during my break  humph!
0,1985445687,Sun May 31 17:07:00 PDT 2009,NO_QUERY,hipplepatel,"the night &amp; the weekend is almost over for me, and most of you! "
4,1971065642,Sat May 30 06:06:42 PDT 2009,NO_QUERY,AJStarr,@StephenAbboud The Keyboard Slayer?  Sad Stevie . . . very sad hahaha  Can you do it while vogue-ing? That would be impressive! 
4,1979116653,Sun May 31 01:42:18 PDT 2009,NO_QUERY,ryankanno,"@damontucker Cool, just shoot me your q's and I'll help if I can.  "
0,2068980986,Sun Jun 07 15:03:00 PDT 2009,NO_QUERY,sherenag,Yay!!! Back in the ATL! Will miss San Diego though. 
0,2176007678,Mon Jun 15 02:38:41 PDT 2009,NO_QUERY,zoee_zilla,@lewisusher I hell want one but I have to finish my hiptop plan 
4,2006481416,Tue Jun 02 11:13:54 PDT 2009,NO_QUERY,gladysrobles,lunch time 
4,1881840837,Fri May 22 05:40:55 PDT 2009,NO_QUERY,TessaG,@clogwog52 Thanks - reading it now 
4,1986132219,Sun May 31 18:22:31 PDT 2009,NO_QUERY,llamaluver2013,hmmmm!!! super-duper-excited. 
0,2232534883,Thu Jun 18 20:02:41 PDT 2009,NO_QUERY,camillewynn,Cleaning my room! I can't wait to move to my new room! Wish I was moving to Portland with @Raulbot but that won't happen until the winter 
0,2244034931,Fri Jun 19 14:13:03 PDT 2009,NO_QUERY,michellsbury46,@malapropisms i've got some. but its not working very well 
4,1957148701,Thu May 28 23:39:18 PDT 2009,NO_QUERY,kassymay,it's friday  gonna go force myself to study homework for my test on monday. uggh! i just remembered the assignment. not cool. so not cool.
4,2064896399,Sun Jun 07 07:25:55 PDT 2009,NO_QUERY,amanda_nan,@bigalittlea DM your addy for later pplleeeaaassseee 
0,2182215479,Mon Jun 15 12:52:35 PDT 2009,NO_QUERY,ohhaithur,@heytheredeahna BUT IM NOT 
4,2054365280,Sat Jun 06 07:11:26 PDT 2009,NO_QUERY,daydreaminmogul,@PoshBeauti it def relieves the stress of the day. 
4,1961357106,Fri May 29 09:22:43 PDT 2009,NO_QUERY,Hoboprophet,"@crcoppola Dem bay tweeps are in for a real treat, especially their children "
4,1970942292,Sat May 30 05:44:10 PDT 2009,NO_QUERY,Xx_JessicaB_xX,Sunbathing in the garden! Fucking roasting! Haha 
0,1677285895,Sat May 02 01:18:38 PDT 2009,NO_QUERY,prettyinpink922,I CAN'T SLEEP AND I HAVE THE SAT IN 6 HOURS!!  
0,1977078143,Sat May 30 20:02:47 PDT 2009,NO_QUERY,hispwincess,My twitterberry was trippen today! Ugh I feel reallyyy sad. 
4,1687013812,Sun May 03 07:30:26 PDT 2009,NO_QUERY,never,"@chelseydied Yes, I AM in Nashville  Everything went well  There's a shop here that has 0g satin eyelets and 3/4&quot; sunburts :O"
0,2234128286,Thu Jun 18 22:28:52 PDT 2009,NO_QUERY,eRiKaChU,I'm still watching Australia's next top model...just finished episode 7 and @lola_lola_lola got saked!...aww I liked her the most 
0,2070476234,Sun Jun 07 17:45:47 PDT 2009,NO_QUERY,pranavtonseker,Last 2 hours with my mobile internet. If only Loop wasn't as gandu. 
4,1827198639,Sun May 17 10:12:06 PDT 2009,NO_QUERY,katizzle,manicure done: today -&gt; black nails 
0,1990210407,Mon Jun 01 04:13:04 PDT 2009,NO_QUERY,Loquacities,"currently running at 55 degrees. Better than the 80 degrees it's been doing, but still way too hot "
0,1989322551,Mon Jun 01 01:07:08 PDT 2009,NO_QUERY,weekeric,OHH soooooooo sunny bit am working all day how unfair is the world 
0,1984683942,Sun May 31 15:35:49 PDT 2009,NO_QUERY,kayt_marie,@kellehxxx haha its cool. My allergies just gave me a bloody nose 
4,2039829633,Thu Jun 04 22:54:59 PDT 2009,NO_QUERY,MrsOdemus,Your BFF 'unfriended' you -- now what? - http://bit.ly/wHZfK #cnn = interesting article on social media 
0,1982480413,Sun May 31 11:17:36 PDT 2009,NO_QUERY,MovementofTruth,Elhae: on the way to a show in albany GA...I'm tired  oh well it is what it is..
4,1995552038,Mon Jun 01 13:40:23 PDT 2009,NO_QUERY,ADENA10,@jessmendoza Thank you for taking the time to sign autographs and take pics after such a long day. It was greatly appreciated.  Kruk too!!
4,1469703823,Tue Apr 07 07:10:21 PDT 2009,NO_QUERY,OhSweetNibblets,@ddlovato Hey Demi! Pleasee replyy im such a big fan and I love everything you do! It would mean so much! Youre such an inspiration! Sana 
4,1685031909,Sat May 02 22:49:41 PDT 2009,NO_QUERY,miss_asterias,@danielradcliffe hello harry potter . nice to follow you 
0,2185957142,Mon Jun 15 18:09:03 PDT 2009,NO_QUERY,jeeeslouise,Really thinking about waterproof headphones and waterproof ipod stuff. No swim today since its all cloudy. 
4,1675827691,Fri May 01 20:25:29 PDT 2009,NO_QUERY,echoalert,"@kryptonsite We know  Your tweet just prompted us to remind others. We're big K-Site fans, btw ;)"
4,1695030182,Mon May 04 04:58:51 PDT 2009,NO_QUERY,clara018,@HayleyTxxx hey!  YAY! thanks!  wow ur page is awesome!!!!!
0,2238012699,Fri Jun 19 06:41:46 PDT 2009,NO_QUERY,sapphireblue14,"my fever just went up to 38.2 (i think...well, its 38 something...)......and i took biogesic after i ate...... "
0,1999698278,Mon Jun 01 20:40:04 PDT 2009,NO_QUERY,laaaaaaneee,Walking w jacks n alexis! No salsa lessons today!!! Ahahahhaha 
4,1559100385,Sun Apr 19 10:15:31 PDT 2009,NO_QUERY,popculturezoo,@chrisblake I shall heed your advice without question from here on.  
4,1793162893,Thu May 14 01:37:04 PDT 2009,NO_QUERY,No1PanicFan,"hmm...on da weekend i can be online at say 10AM my time and 8PM your time...make sense? well, u dont have 2, but i think that works... "
0,2198485706,Tue Jun 16 16:08:42 PDT 2009,NO_QUERY,EllenMariee,@PatsyTravers Whats uppp?  xo
4,1956001666,Thu May 28 21:00:17 PDT 2009,NO_QUERY,baileyxoox,@OperaDiva114 definitely me.  that was one of the best things they told everyone.
0,1692207290,Sun May 03 19:30:12 PDT 2009,NO_QUERY,MonochromeRain,@ChocolateEgg Me too  I feel so left out /drama
4,1556827183,Sun Apr 19 00:32:23 PDT 2009,NO_QUERY,jagamac,@boomCAT04 why does that surprise you? 
0,1558558405,Sun Apr 19 08:44:27 PDT 2009,NO_QUERY,12thOctave,@AhmedGrim yes they played a low key club gig last month and I missed it! 
4,2184966949,Mon Jun 15 16:41:07 PDT 2009,NO_QUERY,KittyTaylor55,@JFKJean I would have to say that Ed Hardy is out 
4,1834342211,Mon May 18 02:34:07 PDT 2009,NO_QUERY,shortstack09,@bradiewebbstack heyyy can you play electric drums?? .. well that was random but it would be cool if you did 
4,1833976345,Mon May 18 01:09:21 PDT 2009,NO_QUERY,shanellaneza,I now found a perfect dektop background... David Archie's face!!! LOL.... 
4,2014428278,Wed Jun 03 01:29:55 PDT 2009,NO_QUERY,midnightrides,Slept for damn long 
4,1991020615,Mon Jun 01 06:14:35 PDT 2009,NO_QUERY,geraldgsantos,@seanchoe  hello there! how's it going? 
4,2015465299,Wed Jun 03 04:44:14 PDT 2009,NO_QUERY,rosieroserosie,He'd go anywhere with me 
4,2175691718,Mon Jun 15 01:42:55 PDT 2009,NO_QUERY,duncan1216,Is so so busy and stressed up with work  but ur msg brighten me up again ..hope everything is fine over in milano 
0,2295495140,Tue Jun 23 08:00:07 PDT 2009,NO_QUERY,Ali_Jonas,"Yesterday was the last day of school! i went to my friend drew's house, then i went to erica's, and came home at 1:30am really sick "
0,1978819388,Sun May 31 00:34:45 PDT 2009,NO_QUERY,cynthiaface,@jocelinerios at first I thought you were taking away my bff  but now I don't really care lol sorry im a tad weird :p
4,1686202389,Sun May 03 04:18:07 PDT 2009,NO_QUERY,MissDingDong,"@Mountiehunter Oi, how did you meet the man ya groupie "
0,2221320136,Thu Jun 18 05:09:21 PDT 2009,NO_QUERY,watdapakk,"I lost my Filipino Homework. At ang masama, di ko naiintindihan yung story! "
0,1694067417,Mon May 04 00:56:30 PDT 2009,NO_QUERY,kfirpravda,flagit crashes my mail app on Mac. Feels like working on a PC again. 
0,2049566992,Fri Jun 05 17:06:22 PDT 2009,NO_QUERY,LeeAnn9597,@minimehelen i tried to im you but it wouldnt let me 
4,1984631676,Sun May 31 15:29:33 PDT 2009,NO_QUERY,aliknicks212,Going to see the new Star Trek 
4,1982686353,Sun May 31 11:42:08 PDT 2009,NO_QUERY,Speed2007,At Woodbridge Mall  http://twitpic.com/6ckk8
4,2065527092,Sun Jun 07 08:46:42 PDT 2009,NO_QUERY,RollieDingo,"@Kranktus @acupuncture_LAc that's right! round of drinks on you, then! "
0,2245414369,Fri Jun 19 16:05:55 PDT 2009,NO_QUERY,AnnaTandlund,@o7400  I want to read! &lt;3
0,2323750180,Thu Jun 25 01:23:34 PDT 2009,NO_QUERY,moogc,@tomquayle god damnit i have those symptoms. Never in my life have I had hayfever though 
4,1565760070,Mon Apr 20 07:29:40 PDT 2009,NO_QUERY,SE3Photo,@gothic_queen CHEEKY  BIG SMILES HERE ;-)
0,1978764755,Sun May 31 00:23:27 PDT 2009,NO_QUERY,KatyHarwood01,"@Moonflowerchild you can get into Disney for free??!!! You may be my new best friend/hero. I am a shareholder, yet no free tickets here "
0,1469524082,Tue Apr 07 06:38:32 PDT 2009,NO_QUERY,jyce,"@hurryUPnBUY lol, I had such a long day yesterday. Now I'm back on my grind and gotta play catch up "
0,2196934176,Tue Jun 16 13:07:19 PDT 2009,NO_QUERY,typicaldoll,"I'm so ungry with the ppl, who says be your friend. And you miss her and you love her, and she...Nothing. "
0,2198524031,Tue Jun 16 16:11:52 PDT 2009,NO_QUERY,sentroid91,"@SmaddyDiva when you put it that way, it sounds terrible. "
0,2258956883,Sat Jun 20 16:46:44 PDT 2009,NO_QUERY,LearNinG2LuV,@chrisj1k I no lol I really need something to do this is sad I do the same thing everyday 
0,2051008189,Fri Jun 05 19:41:40 PDT 2009,NO_QUERY,sexylatinachic,"@justsoraira yeah she is 6 and my other niece is 2, they are growing up, which means i am getting old "
4,2184252209,Mon Jun 15 15:38:25 PDT 2009,NO_QUERY,joelcohen,@AdServicesInc  Always thought it was the other way around. 
0,1990754808,Mon Jun 01 05:40:01 PDT 2009,NO_QUERY,ChaoticShelly,get out! GET OUT!!! 
4,1880412583,Fri May 22 01:08:59 PDT 2009,NO_QUERY,JyotiBella,@TheAdamGregory  i agree...just a bit ironic b/c your the adam gregory 
4,1978120298,Sat May 30 22:29:44 PDT 2009,NO_QUERY,JossieGee,@mileycyrus I'll vote for ya miley!! 
0,1752342239,Sat May 09 21:39:51 PDT 2009,NO_QUERY,homebuddy,Aww Yao Ming!  I really hope the Rockets do well against the Lakers.
0,2046967607,Fri Jun 05 12:57:28 PDT 2009,NO_QUERY,Bethkeeley94,@Rachellis14 nothin reli pritty damn bored  wuu2 2mora x
0,2015370873,Wed Jun 03 04:29:07 PDT 2009,NO_QUERY,Alysiaisgay,blues fail. I got dat boom boom pow. Mum wont let me and cuz dye my fringe pink 
4,1834287064,Mon May 18 02:21:03 PDT 2009,NO_QUERY,kellyrenea,http://twitpic.com/5f38g - sweet tv we got from Will 
0,1991959929,Mon Jun 01 07:57:50 PDT 2009,NO_QUERY,simplyamee,@rfargnoli  I was just reading about the missing plane  How sad!  They are definitely in my thoughts and prayers!
4,2039895656,Thu Jun 04 23:05:04 PDT 2009,NO_QUERY,S_Kml,HOME!!!! watch it!!!!!!  http://bit.ly/kfzCw
4,1834515063,Mon May 18 03:13:43 PDT 2009,NO_QUERY,NicholasLoRusso,sushi for dinner....what a way to end the day 
0,2203444381,Tue Jun 16 23:45:17 PDT 2009,NO_QUERY,Killaya,@she_shines92 The same fucking thing happened to me in Toledo!!! Robin made an appearance after the show near the buses 
0,2014836880,Wed Jun 03 02:51:02 PDT 2009,NO_QUERY,elegantchic,Longing to chill out with friends... It will never happen! 
0,2247106839,Fri Jun 19 18:35:57 PDT 2009,NO_QUERY,ArcadianDreams,@HautTotes Oh no.  I'm so sorry for you and your daughter.
0,2324051991,Thu Jun 25 02:09:39 PDT 2009,NO_QUERY,MissCay,@NeverEnoughShoe I know. He was one of the people who inspired me to become a music journo. One of the good guys is gone. 
0,2228836563,Thu Jun 18 14:56:58 PDT 2009,NO_QUERY,Holz23112,R-Patz hit by a STUPID cab  excuse me while i fly 2 NY 2 just make sure he's ok! ILY ROB! xx
4,1826036243,Sun May 17 07:32:28 PDT 2009,NO_QUERY,OddLittleDucky,DETROIT IS IN THE MOTHERFCKIN' BUILDING! 
4,1975922932,Sat May 30 16:11:43 PDT 2009,NO_QUERY,sierrajjj,abouut to go out to eaaaaaaaaat  text me or somethinnn :/ not too hyped
0,2232139017,Thu Jun 18 19:30:17 PDT 2009,NO_QUERY,mrssmajstrla,Going to bed!  Gotta be up at 530. 
4,1997965151,Mon Jun 01 17:45:50 PDT 2009,NO_QUERY,lizabethmichell,Thunderstorms. 
0,2001108272,Mon Jun 01 23:51:58 PDT 2009,NO_QUERY,shaziashah6,having a bad week already 
0,2203344883,Tue Jun 16 23:32:04 PDT 2009,NO_QUERY,cassidymckinney,my 16 day vacation ends in 11.5 hours 
4,1991969533,Mon Jun 01 07:58:49 PDT 2009,NO_QUERY,RynGarcia,@eight7teen Sweetness man.  Good luck dude. What kind proj?
0,1977393559,Sat May 30 20:53:36 PDT 2009,NO_QUERY,AlexBouchet,Hello Twitter... It is going to rain 
0,2252762727,Sat Jun 20 06:57:00 PDT 2009,NO_QUERY,nereox,eep. nobody in this house likes the same music as i do - so it's impossible to listen to it a bit loudly. 
0,1693832636,Sun May 03 23:57:37 PDT 2009,NO_QUERY,shawin,@simpletaskapp meh. I just woke up. I need the iPhone app to see the true beauty of the desktop app 
0,2067880821,Sun Jun 07 13:07:11 PDT 2009,NO_QUERY,MeganMiller,I miss the drum circle  but at least there's a shower here
0,2188125722,Mon Jun 15 21:20:43 PDT 2009,NO_QUERY,kriSPAMtyn,"WHAT.THE.FCUK. Failbook, is making me mad "
4,2008811201,Tue Jun 02 14:41:43 PDT 2009,NO_QUERY,Wozzer,PS3 conference was alright 
4,2185147118,Mon Jun 15 16:57:24 PDT 2009,NO_QUERY,thedandee,"@iQLocal Yeah, sure.  Add a 9 to the front of that number and 6 more zeros and you got it.   Enough #$%@ are getting a cut already."
4,1833605908,Sun May 17 23:50:16 PDT 2009,NO_QUERY,whilyn,@motley1981 take your finger off the &quot;z&quot; button of your blackberry!! 
4,1694954025,Mon May 04 04:43:29 PDT 2009,NO_QUERY,LoraliLove,"yoga for school, what could be better? "
0,2247973824,Fri Jun 19 19:54:39 PDT 2009,NO_QUERY,crocodillow,@byersremorse iFail. 
0,1678214559,Sat May 02 05:56:48 PDT 2009,NO_QUERY,MyMomRocks,Michelle is watching the mini marathon on TV and really wishing she were running today!  Feeling really sad she's missing all the fun!  
0,2326871377,Thu Jun 25 07:37:17 PDT 2009,NO_QUERY,strictintheory,"@nothinbthetruth hey man, what can I say, Baton Rouge is a joke. Thats why I stay in Shreveport and New Orleans (chris is from here tho) "
0,1827162086,Sun May 17 10:07:26 PDT 2009,NO_QUERY,lisaasiangirl,still sick can't do any videos so sad  want to do videos
4,1834642944,Mon May 18 03:42:22 PDT 2009,NO_QUERY,bluetreeband,Thank you 2 everyone over at CJYC!! We had an absolute whopper time!!!! Thnks for the kind comments &amp; prayers as well. Really appreciated 
4,2000574906,Mon Jun 01 22:25:45 PDT 2009,NO_QUERY,niamalikadixon,"@amirsulaiman VERY brave, VERY thought-provoking, VERY BEAUTIFUL. Thank you for sharing your art. I watched it over, and over. Wow. "
4,1989865480,Mon Jun 01 03:04:54 PDT 2009,NO_QUERY,Momo366,HAVING ECZEMA SUCKS! But the teatree cream is working 
4,2012916776,Tue Jun 02 21:32:27 PDT 2009,NO_QUERY,mmmjk,who bought the new taking back sunday album today? 
4,1792844559,Thu May 14 00:26:31 PDT 2009,NO_QUERY,lexiblaire,@lsawyer17 you have officially made me a twitter-er..haha i love that we are sitting 2 ft away and using this to communicate 
0,2015948675,Wed Jun 03 05:51:58 PDT 2009,NO_QUERY,weekoh,Cannot understand regression analysis. What has that to do with economics again?! I give up. Calling it a day! 
4,1795318098,Thu May 14 07:33:31 PDT 2009,NO_QUERY,TwiceNightly,@gedeon Thats what happened over here in the UK. After a drink in a pub your clothes would smell of smoke for hours - not any more! 
0,2205056291,Wed Jun 17 03:50:37 PDT 2009,NO_QUERY,przechad,"WP 2.8 released... nice, update at my server is coming... but as always I don't have time... "
0,2039851994,Thu Jun 04 22:58:30 PDT 2009,NO_QUERY,VoniaPerna,"Home from shopping. Found some very cute shoes for Soso, but non for me  Oh well maybe next time."
4,1468116907,Mon Apr 06 23:48:22 PDT 2009,NO_QUERY,GraciaMelsz,"tea and the tonight show  .. say hello to john melendez, kevin eubanks, and the tonight show band!"
0,1989083040,Mon Jun 01 00:17:23 PDT 2009,NO_QUERY,wiga_sunshine,WTF! with all those registration form!! harus ribet gitu y?siyaalll!! 
0,2054198178,Sat Jun 06 06:48:11 PDT 2009,NO_QUERY,KimmyKat44,SAT today 
0,1835977579,Mon May 18 07:07:58 PDT 2009,NO_QUERY,tvindy,"My poor MacBook so needs a new fan. If I open Picasa or watch video, the poor thing overheats and shuts down in a couple of minutes! "
4,1753365066,Sun May 10 01:16:54 PDT 2009,NO_QUERY,amykate,@FlissTee I think the very late night on Friday just hit me  off to town to meet a friend soon for ice cream and coffee
4,1685807848,Sun May 03 02:11:08 PDT 2009,NO_QUERY,sweynh,@pjredd Read this as &quot;Atmospheremongering&quot; - see my mistake now; sorry to interrupt  @joshr_1344
0,2047343782,Fri Jun 05 13:30:45 PDT 2009,NO_QUERY,sophlb,"in painnn  and just watched the mist, real gutted for the bloke at the end!"
0,1988912794,Sun May 31 23:45:05 PDT 2009,NO_QUERY,AmaniBoo,@JBARSODMG i'm upp &amp; you didn't hit me back  lol
0,2063203796,Sun Jun 07 01:44:59 PDT 2009,NO_QUERY,pharmyr,fears she has lost a diamond down the drain... 
0,1694376574,Mon May 04 02:20:41 PDT 2009,NO_QUERY,Tracey_Mac,@picalili  YOu could have done mine yesterday too!!! 
0,1966584353,Fri May 29 18:02:04 PDT 2009,NO_QUERY,mawrtyr,@solitaireclay07  that's saddening.
4,2018042254,Wed Jun 03 09:20:45 PDT 2009,NO_QUERY,mello25,I WILL BE going to sleep. nights tweeets lavs. 
0,2186104488,Mon Jun 15 18:21:43 PDT 2009,NO_QUERY,CandyKANNE,"BTW... Damn those Lakers!!! I mean, Couldn't yall hve just let Orlando WIN one more freaking GAME! &gt;&gt;SMH    Always go for the UnderDawg.."
4,1558645752,Sun Apr 19 08:59:55 PDT 2009,NO_QUERY,Leanne372,Put the new baby seat in the van! So cute! Only about 6 weeks left 
4,1980099140,Sun May 31 05:40:56 PDT 2009,NO_QUERY,Kimmi_McFly,Hey everyone  I'm back from the caravan. Pretty boring weekend though. But....GO DIVERSITY!!!!! I was so pleased xD xxx
4,2046935241,Fri Jun 05 12:54:36 PDT 2009,NO_QUERY,chowdown,@TheChristinaKim &quot;or something&quot; .. lol 
4,1833974706,Mon May 18 01:08:59 PDT 2009,NO_QUERY,alferdi,@Kkattis Well it's a beautiful day. The sun is shining. I should be but I'm ill. How's the deep south of Sweden? 
0,1770863233,Mon May 11 22:27:50 PDT 2009,NO_QUERY,LindsayWelham,@KatYusuf nope not really 
0,1975175957,Sat May 30 14:36:23 PDT 2009,NO_QUERY,tweeterby63,i need a reality show to get a bff im sooooooo lonely 
4,1880246225,Fri May 22 00:34:46 PDT 2009,NO_QUERY,PolyVector,"http://twitpic.com/5ohwg - Worked a bit on animation smoothing, AI and controls. "
4,1880618036,Fri May 22 01:53:16 PDT 2009,NO_QUERY,bublebabe,@tylerjchesher  I totally love you. you are yummy goodness. who are you and what do you do? 
0,2288366192,Mon Jun 22 19:04:06 PDT 2009,NO_QUERY,ashleylaura22,@christinam14 yes  they started the proceedings today. So sad.
0,2206896037,Wed Jun 17 07:12:15 PDT 2009,NO_QUERY,TheGreatDave,"@Rlan2 Changed my Hosts file, still no work "
0,2249464538,Fri Jun 19 22:22:50 PDT 2009,NO_QUERY,nowayitstayluh,I feel like something is growing in me 
4,1550682106,Sat Apr 18 06:55:53 PDT 2009,NO_QUERY,sanjeevn,Wonder if they rig the seats such that commentators get a slight shock if they don't call a 6 a &quot;DLF Maximum&quot;  #IPL (Oram out Ch 108/5)
4,2069696891,Sun Jun 07 16:21:31 PDT 2009,NO_QUERY,cazzy4k,"@jakehumphreyf1 nice...it is all glamour lol, turkey-luton in the space of 6 hours.  Can't wait for silverstone "
0,2057348533,Sat Jun 06 12:50:12 PDT 2009,NO_QUERY,daaaaaaani,@GerryGreek I absolutely LOVED you in BB!  I wanted you to win aswell  i was crying when you had to go  I LOVE YOU GERRY! XD ÃÂ¢ÃÂÃÂ¥
4,1979689497,Sun May 31 04:06:24 PDT 2009,NO_QUERY,LeoNetworks,"@blogcamppune would love to attend. do you guys have a venue, time etc yet? "
0,1753475388,Sun May 10 01:49:37 PDT 2009,NO_QUERY,lornamacdonaldd,chem chem revisionnnn 
0,2218888928,Wed Jun 17 23:21:06 PDT 2009,NO_QUERY,rockobaby,@SoSweetDaeDae no way! And u didn't share 
4,1968953046,Fri May 29 22:38:03 PDT 2009,NO_QUERY,merc343,http://twitpic.com/68nxu - my flies lice looks perfectly fine! and it tastes good! 
0,2063499484,Sun Jun 07 02:54:38 PDT 2009,NO_QUERY,Jacquisca,@realityraver yes saw that too  Not fair!
0,1694034437,Mon May 04 00:47:28 PDT 2009,NO_QUERY,sadist_llama,Labs all day with a tute straight after  but then it's hotbox time!
4,1469317491,Tue Apr 07 05:59:53 PDT 2009,NO_QUERY,kellyxox,Goinggg to pick up my brother!! 
4,1998614700,Mon Jun 01 18:50:32 PDT 2009,NO_QUERY,planetMitch,"ok, got a little happy there... sorry "
0,1989371460,Mon Jun 01 01:17:40 PDT 2009,NO_QUERY,Jimprz,In art class  therefore wasting Qr1 lol. I hate feltips on acrylic - they take ages to dry 
0,1795044321,Thu May 14 07:03:14 PDT 2009,NO_QUERY,Cypha23,I've not slept this late in along time. 
4,2054425452,Sat Jun 06 07:19:31 PDT 2009,NO_QUERY,bailey_ann_13,played halo 3 last nite till 1. a lil tired since i only got 5 hours of sleep. listening 2 music. i luv him so much! &lt;3 
0,2071448790,Sun Jun 07 19:24:53 PDT 2009,NO_QUERY,RealTimeGabby,I hate being grounded 10 days to see Lucas 
0,2198912975,Tue Jun 16 16:45:05 PDT 2009,NO_QUERY,ledbylove,@JillVictoria oh no  how bad was it?
4,2190054861,Tue Jun 16 01:38:21 PDT 2009,NO_QUERY,WWEHottie,@wwecodyrhodes   Not to mention your hotness 
0,2259487209,Sat Jun 20 17:39:55 PDT 2009,NO_QUERY,pacrimgirl,Bummed to have missed @crushpad's open house today due to being sick.   Now just waiting for meds to kick in...
0,2205330471,Wed Jun 17 04:30:10 PDT 2009,NO_QUERY,srounce,@robday 
4,2174782289,Sun Jun 14 23:18:12 PDT 2009,NO_QUERY,winecountrydog,@forevershadow howl excitin'! maybe you'd like a pair of dogs?  have you been lookin' 'round?
4,1827220995,Sun May 17 10:14:58 PDT 2009,NO_QUERY,canuhandlethat,yes it is raining! Only a little though  sprinkles really
4,1795553398,Thu May 14 07:58:27 PDT 2009,NO_QUERY,JEANNENA,@brianpatrick86 oh shopping!... My addiction. 
0,2060545381,Sat Jun 06 19:06:22 PDT 2009,NO_QUERY,tanya_ltp,Power out! Couldn't happen at a worse time 
0,2056413871,Sat Jun 06 11:06:00 PDT 2009,NO_QUERY,falling_ashes,"@Jodz101 I totally agree, Sims 3 looks rly good "
0,1685732101,Sun May 03 01:47:44 PDT 2009,NO_QUERY,LoraUnicorn,"My bestfriend is eating dinner, i miss her already  I love you lish."
4,1827585178,Sun May 17 11:01:20 PDT 2009,NO_QUERY,JaredKnockout,@JefferyDean hahah your awesome as well!!! 
4,1932592381,Tue May 26 21:47:14 PDT 2009,NO_QUERY,xo_lululovesyou,is not feeling good. off to bed. wonder what life has in store for me tomorrow? goodnight. 
0,2067011096,Sun Jun 07 11:35:08 PDT 2009,NO_QUERY,jodyburning,@jimbobsqrpntz GOODDDD!!! Let me know what you think BY TEXT or something cause no more internets. 
4,2053201699,Sat Jun 06 03:40:21 PDT 2009,NO_QUERY,ingek73,If anyone has any merchandise pics of the hoodies/tshirts please send them on  #TakeThat
4,2071945694,Sun Jun 07 20:08:57 PDT 2009,NO_QUERY,MCbutterflyfan,@Mimidncr96 im here  you there angel?
